frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
185,5,[2067.2445456285072 1448.3382567926697 2777.013563911081 2015.5995718182498],[2322.47314453125 1799.987548828125 2552.019287109375 1892.864501953125],0.608698606,AP05JEO,0.251445689
186,5,[2068.677825516618 1456.0930836099499 2780.2593731402258 2024.0416283794154],[2308.814208984375 1803.328125 2560.04150390625 1896.296630859375],0.57684505,AP05JEO,0.324919958
189,5,[2072.780418741644 1470.4399195712108 2790.3905696403262 2044.7404903235088],[2323.212890625 1829.6524658203125 2538.339111328125 1913.050048828125],0.583332479,AP05JEO,0.499515666
190,12,[933.8499264035866 1336.290012970174 1578.7740475765274 1840.9547542813891],[1150.745361328125 1629.791015625 1341.4061279296875 1716.768310546875],0.611378849,KH05ZZK,0.60296098
190,5,[2073.1229068031394 1474.193588604604 2793.509295279539 2051.023714372137],[2296.260498046875 1821.849609375 2554.21826171875 1917.7705078125],0.268939734,AP05JEO,0.683939854
191,5,[2074.053066068501 1478.6749778304456 2797.5197378072753 2058.5203596139927],[2322.213134765625 1836.2060546875 2552.05029296875 1933.882080078125],0.608785331,AP05JEO,0.413714666
192,5,[2075.7712744271407 1487.7387108443268 2800.831109986347 2068.828607428482],[2325.337890625 1861.0308837890625 2563.01025390625 1942.664794921875],0.527439654,AP05JEO,0.258496422
193,12,[921.5094072106815 1352.4121270851947 1570.059833650819 1859.889358302341],[1140.3006591796875 1652.163818359375 1328.3887939453125 1742.913818359375],0.584339976,KH05ZZK,0.794996459
193,5,[2077.059846692545 1493.315301105678 2804.152836311303 2075.8837730275427],[2329.9267578125 1858.3428955078125 2564.4384765625 1942.3143310546875],0.484783083,AP05JEO,0.64070341
194,5,[2078.4118598309005 1500.913949915841 2807.938049330355 2085.1714892326067],[2338.345703125 1871.19287109375 2577.96044921875 1958.00390625],0.591211915,AP05JEO,0.391795823
195,5,[2079.773446654724 1505.9508578386735 2812.3001130913376 2094.528837278212],[2341.38037109375 1874.619140625 2582.002685546875 1960.05908203125],0.646210849,AP05JEO,0.308869405
195,12,[910.5754612103065 1363.1983429595073 1558.1533969676148 1873.7373899801457],[1131.37109375 1666.637939453125 1323.236328125 1755.175537109375],0.535451412,KK05ZTK,0.145467999
196,5,[2079.7869028675914 1510.4107933857547 2814.7820740899806 2101.965154472006],[2333.2666015625 1875.49853515625 2578.345703125 1970.10400390625],0.648194134,AP05JEO,0.350979753
197,12,[901.1156957774444 1371.9802000315672 1547.8101906310892 1885.5567878027855],[1128.550537109375 1680.690673828125 1320.4150390625 1769.218505859375],0.623446286,KH05ZZK,0.591282772
197,5,[2081.114040449405 1515.6241854977627 2819.138983144628 2110.704476699148],[2342.014892578125 1893.271728515625 2588.816162109375 1986.73095703125],0.487605959,AP05JEO,0.21291728
198,12,[903.9149711691814 1378.6302813284988 1556.9707340286616 1893.5187393753622],[1121.69775390625 1681.9658203125 1317.06494140625 1773.3460693359375],0.624542415,RH05ZTK,0.287613192
198,5,[2083.548178027669 1521.4053597109996 2824.6042512324952 2119.5203836089713],[2358.474609375 1907.945556640625 2611.921142578125 1987.949951171875],0.477349073,AP05JEO,0.388138558
199,12,[898.1932892957836 1382.0566703102377 1554.104825102055 1898.3330057765947],[1119.609375 1690.7625732421875 1311.1007080078125 1776.6947021484375],0.61009711,RI05ZZK,0.214965065
199,5,[2084.3631242738884 1526.9121692023605 2827.856470724636 2126.545712699064],[2336.62451171875 1910.91943359375 2596.83935546875 1994.1826171875],0.561756551,AP05JEO,0.319078058
200,5,[2085.0900865784806 1537.3236614215032 2831.593570082052 2136.0363129370007],[2340.32373046875 1910.077392578125 2598.07861328125 1997.71923828125],0.557160437,AP05JEO,0.568406152
201,12,[888.421341211749 1389.892367390289 1553.6825579691374 1913.634158031893],[1107.34326171875 1702.386962890625 1302.4765625 1795.53857421875],0.644656062,KR05ZZK,0.392345825
201,5,[2087.740892470442 1547.6466320379836 2836.7059219739135 2144.3388430893297],[2344.376220703125 1923.321533203125 2571.978515625 2005.9127197265625],0.579916,AP05JEO,0.336711385
202,12,[885.5355550580762 1393.6909532138243 1552.599978507254 1920.0689424979037],[1107.3541259765625 1704.1259765625 1301.549560546875 1799.700439453125],0.650058687,KN05ZZK,0.76473769
202,5,[2089.566004587373 1553.586125679615 2840.781651540906 2148.858067067472],[2379.484375 1933.152099609375 2621.25537109375 2017.0528564453125],0.276722223,AP05JEQ,0.167369922
203,12,[881.1367754767049 1399.3705950876317 1548.19040188413 1928.1296871037641],[1110.8741455078125 1715.1903076171875 1297.2733154296875 1802.0782470703125],0.605552614,KH05ZZK,0.609436913
203,5,[2091.1975148118713 1558.858614618662 2844.314477434497 2152.7735032830556],[2357.97802734375 1932.642333984375 2606.99755859375 2033.949462890625],0.582562923,AP05JEO,0.199144108
204,12,[876.745503042562 1404.9309369588404 1547.3421133723352 1936.0664043426932],[1105.3238525390625 1723.38623046875 1296.180908203125 1813.777099609375],0.600515127,KH05ZZK,0.584970507
205,12,[872.4834591188355 1407.9721161044156 1548.1879549387313 1941.5339735723721],[1099.8753662109375 1729.88818359375 1293.9722900390625 1816.5029296875],0.638210118,KH05ZZK,0.640455258
206,5,[2094.311978522721 1571.1217133403682 2853.9675536466075 2156.8268568831486],[2370.44677734375 1968.6551513671875 2627.950927734375 2059.010009765625],0.60265094,AP05JEO,0.314754572
207,12,[864.056211388726 1423.307417039738 1546.840476792377 1959.4296011603296],[1091.770751953125 1743.302734375 1288.7720947265625 1834.00244140625],0.627401114,KH05ZZK,0.394657375
207,5,[2097.511391420677 1582.1763128922037 2859.8922709004955 2160.488033637954],[2371.2919921875 1973.227294921875 2586.451171875 2057.859375],0.599690259,AP05JEO,0.313023605
208,12,[860.5874858214792 1428.4386832327798 1547.3228428306816 1965.5620080641777],[1083.6361083984375 1745.56494140625 1282.710205078125 1840.086181640625],0.65836817,KH05ZZK,0.231934971
208,5,[2097.0477967095817 1588.599338928471 2862.8544371862367 2160.491631815673],[2387.69775390625 1984.9892578125 2637.296875 2076.599853515625],0.321844757,AP05JEQ,0.136390684
209,5,[2099.484626929417 1596.930597566728 2868.428330519639 2162.1434068396356],[2366.77685546875 1988.40673828125 2638.515625 2091.295166015625],0.539821267,AP05JEQ,0.294978277
209,12,[856.6567963359303 1435.0967317347636 1545.9709681810236 1973.2832613689625],[1081.6773681640625 1749.6741943359375 1283.0223388671875 1845.809326171875],0.606366873,KH05ZZK,0.644723179
210,5,[2102.131586218152 1600.4278625302634 2874.964503494657 2161.3716867145204],[2369.58984375 2007.596923828125 2636.2783203125 2100.57568359375],0.627539814,AP05JEO,0.390323008
211,5,[2103.3040653476332 1604.441360597291 2879.0829920345745 2160.892389798963],[2387.47802734375 2005.8076171875 2650.841064453125 2100.22705078125],0.62861985,AP05JEO,0.471808255
211,12,[850.2892828461559 1445.122544845274 1544.7035111364444 1987.467557329953],[1071.2890625 1770.8477783203125 1280.44140625 1860.7965087890625],0.59677124,KH05ZZK,0.10902709
212,5,[2104.620431382178 1614.0077587532805 2882.8748774449214 2161.9887172962876],[2379.10107421875 2016.6639404296875 2649.0966796875 2103.4697265625],0.538923502,AP05JEO,0.186074302
213,12,[837.338190799843 1459.2353788369821 1533.9865788834825 2004.9751994177839],[1068.390869140625 1786.5120849609375 1270.75146484375 1877.4327392578125],0.669586837,KH05ZZK,0.623383744
213,5,[2107.2450968743915 1625.1514800048149 2889.1134467575803 2163.576064421618],[2382.07470703125 2019.2208251953125 2624.395751953125 2115.4853515625],0.628858507,AP05JEO,0.461933296
214,5,[2108.3272628072273 1633.602490852864 2892.869863391913 2164.2763967700457],[2384.50048828125 2027.4407958984375 2647.681640625 2123.490966796875],0.629796386,AP05JEO,0.329263883
215,12,[829.5393751524217 1471.4797485211823 1530.2728642371235 2019.9106430410882],[1059.6610107421875 1800.496826171875 1260.589599609375 1895.989990234375],0.650550723,KH05ZZK,0.27259163
215,5,[2110.209824564643 1642.1902954141742 2897.0616938866997 2165.8021053671882],[2387.17919921875 2034.5035400390625 2647.98583984375 2133.20458984375],0.537084043,AP05JEO,0.363524196
216,12,[824.5906023176847 1478.2458513114439 1529.4493487083148 2028.4109236290096],[1051.3759765625 1806.907470703125 1251.817626953125 1903.45166015625],0.626498282,KH05ZZK,0.634033775
216,5,[2112.746281105253 1649.9700085630502 2902.559001995647 2166.28972813547],[2378.819580078125 2052.77783203125 2671.0126953125 2140.944580078125],0.613989949,AP05JEO,0.238513449
217,5,[2113.698882312171 1655.0744765005438 2905.444043943812 2165.2571516753405],[2377.33642578125 2054.298583984375 2668.9892578125 2152.59619140625],0.674051702,AP05JEO,0.156841757
217,12,[819.5924609661581 1482.7955902420358 1526.4389901587035 2034.1057971075124],[1052.4564208984375 1809.0047607421875 1255.0509033203125 1899.4713134765625],0.606034756,KH05ZZK,0.388532157
218,12,[815.2766447997858 1488.9618067270574 1524.9594075832176 2042.6336003707572],[1051.8248291015625 1823.556884765625 1249.9061279296875 1914.3555908203125],0.637476563,KH05ZZK,0.294941587
218,5,[2114.7156966024936 1662.96486139684 2909.1525032653467 2165.610636352926],[2376.03955078125 2071.60009765625 2653.490478515625 2156.84521484375],0.618879855,AP05JEO,0.30510819
219,5,[2119.493064639076 1672.3302772015197 2916.918845710945 2166.658468566848],[2374.24267578125 2078.03662109375 2613.40380859375 2160.0],0.403347403,AP05JEO,0.346118263
222,12,[794.4041707834758 1516.1192381077597 1512.8747266122323 2077.241179862285],[1027.91650390625 1852.5845947265625 1240.0478515625 1947.0435791015625],0.569066107,KR05ZZK,0.0715374
223,12,[793.2956508141333 1521.5385723702725 1518.1039842300574 2084.156956009451],[1028.5733642578125 1858.9339599609375 1235.2203369140625 1950.9840087890625],0.625091791,KH05ZZK,0.094804563
234,12,[735.4713970469261 1590.355070248235 1484.8747786310237 2161.060212021798],[979.8693237304688 1947.667236328125 1201.528076171875 2049.161865234375],0.658115447,RI05ZZK,0.167334273
235,12,[731.2173767474328 1595.0797095967457 1482.976762750297 2161.8363172540257],[981.00146484375 1952.2646484375 1199.56640625 2051.936279296875],0.676723778,RR05ZZK,0.329585365
236,12,[727.2465038150226 1601.4399525279262 1481.6811597012734 2162.635509180166],[979.3209228515625 1964.049072265625 1198.0440673828125 2062.621826171875],0.689163446,KM05ZZK,0.268404657
238,12,[715.2153051614741 1615.4224709576756 1476.0826872343118 2162.8433552514225],[965.4966430664062 1976.126220703125 1184.138916015625 2078.127685546875],0.707504153,RH05ZZK,0.412900733
239,12,[709.9889608752719 1621.6417880077925 1474.152369525179 2162.08105459368],[960.85986328125 1985.076171875 1189.7830810546875 2088.5673828125],0.680366993,KH05ZZK,0.32491933
248,12,[665.2754587107123 1687.3288369939557 1454.8006959492163 2163.9666313630773],[932.4640502929688 2069.501708984375 1155.76806640625 2160.0],0.684038341,KH05ZZK,0.11596522
249,11,[2243.895508261293 1457.3568530080393 2919.051239019105 1980.5843147090973],[2495.21826171875 1788.19189453125 2683.08203125 1870.3289794921875],0.406049848,LR02FMI,0.054820984
249,40,[2306.2411141194348 1118.3854318126685 2891.3503445536967 1574.9018027864074],[2530.189453125 1392.8353271484375 2658.337646484375 1468.369873046875],0.371952772,EY61NBC,0.27889167
250,40,[2300.8934923289494 1119.9621323822116 2891.0679100610655 1580.8613807720294],[2529.989013671875 1392.9342041015625 2660.771240234375 1469.62841796875],0.476686448,EY61REC,0.686955669
256,40,[2292.8830014486402 1140.5875330430981 2903.4669661341277 1620.5057813095973],[2540.594482421875 1395.5029296875 2664.291259765625 1489.2578125],0.394043356,EY61MBC,0.606605863
257,40,[2293.964135898296 1142.0366668919132 2907.0899712617706 1624.6717478365413],[2542.75146484375 1413.7333984375 2683.79052734375 1504.469482421875],0.266921133,EY61NBG,0.79309556
262,40,[2315.721672094763 1157.202098646985 2923.5356572738688 1648.2123631789761],[2547.939453125 1426.328125 2680.2236328125 1521.97216796875],0.32722348,EY61NBG,0.506059207
265,40,[2321.6995088431586 1168.2566724046844 2931.479169778596 1665.218080422702],[2556.1025390625 1446.2142333984375 2688.5625 1548.375],0.303677738,EY61NBG,0.47673684
269,8,[890.5627108694845 1469.6616765547783 1586.9584991341808 2035.6719556189291],[1142.823486328125 1833.6119384765625 1335.3035888671875 1930.1224365234375],0.60297972,FJ14ZHY,0.485259816
269,40,[2324.3135805448933 1184.894446866209 2940.9962162246115 1687.6386630189636],[2564.6826171875 1433.9388427734375 2698.0068359375 1548.8199462890625],0.286435217,EY61NEG,0.313605824
270,40,[2328.7680440185645 1189.319891034308 2944.2462226967814 1693.1510965636912],[2554.84326171875 1484.020751953125 2708.336181640625 1568.975830078125],0.324630111,EY61NBG,0.650629824
271,40,[2331.2159259693867 1191.908089603469 2945.0350540732793 1696.6091002933197],[2560.0126953125 1487.0419921875 2714.55224609375 1571.2939453125],0.347250104,EY61NBG,0.626163858
272,40,[2333.3607137770878 1196.1642151938117 2946.6212698910367 1702.300689837858],[2560.724609375 1476.12158203125 2700.96044921875 1564.8592529296875],0.34994176,EY61NBG,0.565979478
272,8,[882.6058902205989 1489.9005160651168 1586.7173573345733 2061.573776020896],[1129.3427734375 1871.448486328125 1320.033935546875 1958.5030517578125],0.293603927,FJ14ZHY,0.428882795
274,8,[875.653001111571 1501.7141886388695 1584.4343636708295 2077.253295518859],[1126.3304443359375 1870.0 1321.190185546875 1967.6904296875],0.685106158,FJ14ZHY,0.432636215
274,40,[2320.904287457521 1202.1269296403618 2945.0968414610147 1711.9455553917685],[2573.0791015625 1477.586181640625 2703.5673828125 1567.602783203125],0.265586078,EY61NBG,0.452719347
275,40,[2313.2602569710502 1206.4052154382255 2945.7989951966097 1717.7575034586514],[2571.72021484375 1455.0418701171875 2706.23046875 1590.334716796875],0.347634673,EY61NBG,0.601558064
276,8,[867.1710102970694 1513.5333714454873 1579.3140889652234 2092.162631398965],[1102.6634521484375 1879.8892822265625 1315.5738525390625 1979.9923095703125],0.665254056,FJ14ZHY,0.360365489
276,40,[2312.158384104748 1210.2648613347903 2950.084638754897 1723.102410376351],[2568.908447265625 1504.648681640625 2715.99853515625 1601.542236328125],0.332955688,EY61NBG,0.267067244
277,8,[864.9107882228993 1518.7385066348902 1577.3778956778258 2098.2286184594263],[1104.149658203125 1893.878173828125 1304.054931640625 1992.273193359375],0.645461738,FJ14ZHY,0.291439136
277,40,[2309.5678481859436 1213.7482990976018 2952.970402532935 1728.7426455046839],[2564.41552734375 1505.22998046875 2724.624755859375 1600.1142578125],0.454937041,EY61NBG,0.394834973
278,8,[861.1361230058602 1523.989190316894 1576.2264617023566 2106.1118384786278],[1102.9007568359375 1897.6966552734375 1301.6563720703125 1999.1180419921875],0.680621386,FJ14ZHY,0.50708361
278,40,[2310.3832019061133 1218.2672409282368 2957.388156915494 1736.6838329898683],[2564.59326171875 1487.2188720703125 2721.4794921875 1603.5406494140625],0.457956642,EY51NBG,0.379381828
279,40,[2321.876608221588 1223.9738053361534 2965.7577070428397 1744.5507873569513],[2565.865478515625 1515.81884765625 2725.67333984375 1607.4451904296875],0.526302338,EY61NBG,0.345776979
280,8,[852.8128259622422 1537.8881690922829 1574.6128855185193 2121.601574172544],[1101.9473876953125 1910.12548828125 1303.71484375 2012.805908203125],0.696974814,FJ14ZHY,0.36452899
280,40,[2313.5342301071555 1228.2171887253735 2962.976585531653 1750.9711639420311],[2565.12255859375 1509.1966552734375 2725.18701171875 1608.8712158203125],0.452526748,EY61NBG,0.365608917
281,8,[848.6651828900433 1547.296454845532 1574.0308603750907 2131.9294313887885],[1097.305419921875 1919.808349609375 1290.92529296875 2017.191162109375],0.702463448,FJ14ZHY,0.439598379
283,8,[841.3240570693172 1560.040786430176 1571.7918450404252 2146.400649252343],[1089.845947265625 1934.1141357421875 1290.9364013671875 2038.5091552734375],0.681918561,FJ14ZHY,0.598116015
284,8,[836.9269271760867 1565.1044363534568 1570.7613664738938 2150.1521854207676],[1085.76318359375 1946.8157958984375 1291.708251953125 2044.9888916015625],0.689956367,FJ14ZHY,0.368379931
286,8,[828.890252476355 1573.9111400504155 1568.142748783294 2154.3703234044497],[1079.596923828125 1961.4560546875 1287.380859375 2063.740966796875],0.700416744,FJ14ZHY,0.536845624
286,40,[2324.027718003999 1250.7427870140477 2978.8483525594743 1780.2543831946837],[2578.193115234375 1558.874267578125 2736.459228515625 1647.022705078125],0.515167117,EY61MBG,0.421745402
287,40,[2323.888349677489 1254.57973581621 2981.8407452602896 1784.905461534784],[2574.32666015625 1532.4063720703125 2739.92138671875 1649.7850341796875],0.560599864,EY61NBG,0.662040247
288,8,[818.1514240793072 1586.5846791810984 1563.5782266609954 2157.108252539859],[1067.6319580078125 1981.90234375 1285.90869140625 2085.812744140625],0.712096155,FJ14ZHY,0.451766072
288,40,[2336.164738930913 1259.3016723725386 2989.8731228724273 1790.295818908463],[2575.292724609375 1562.0723876953125 2742.85693359375 1655.8919677734375],0.359740525,EY61NBG,0.709531983
